start time: Tue Sep  6 02:41:59 2022
===== model config =====
id: 3319
input_img_resize: 96
epochs: 151
lr: 0.001
batch_size: 4
num_blocks: [3, 4, 23, 3]
cardinality: 64
bottleneck_width: 4
========================
eopch, train loss, train acc, test loss, test acc
|    |    └─BatchNorm2d: 3-2             [-1, 256, 96, 96]         512
|    |    └─Conv2d: 3-3                  [-1, 256, 96, 96]         9,216
|    |    └─BatchNorm2d: 3-4             [-1, 256, 96, 96]         512
|    |    └─Conv2d: 3-5                  [-1, 512, 96, 96]         131,072
|    |    └─BatchNorm2d: 3-6             [-1, 512, 96, 96]         1,024
|    |    └─Sequential: 3-7              [-1, 512, 96, 96]         33,792
|    |    |    └─0.weight
|    |    |    └─1.weight
|    └─Block: 2-2                        [-1, 512, 96, 96]         --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-8                  [-1, 256, 96, 96]         131,072
|    |    └─BatchNorm2d: 3-9             [-1, 256, 96, 96]         512
|    |    └─Conv2d: 3-10                 [-1, 256, 96, 96]         9,216
|    |    └─BatchNorm2d: 3-11            [-1, 256, 96, 96]         512
|    |    └─Conv2d: 3-12                 [-1, 512, 96, 96]         131,072
|    |    └─BatchNorm2d: 3-13            [-1, 512, 96, 96]         1,024
|    |    └─Sequential: 3-14             [-1, 512, 96, 96]         --
|    └─Block: 2-3                        [-1, 512, 96, 96]         --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-15                 [-1, 256, 96, 96]         131,072
|    |    └─BatchNorm2d: 3-16            [-1, 256, 96, 96]         512
|    |    └─Conv2d: 3-17                 [-1, 256, 96, 96]         9,216
|    |    └─BatchNorm2d: 3-18            [-1, 256, 96, 96]         512
|    |    └─Conv2d: 3-19                 [-1, 512, 96, 96]         131,072
|    |    └─BatchNorm2d: 3-20            [-1, 512, 96, 96]         1,024
|    |    └─Sequential: 3-21             [-1, 512, 96, 96]         --
├─Sequential: 1-4                        [-1, 1024, 48, 48]        --
|    └─0.conv1.weight
|    └─0.bn1.weight
|    └─0.conv2.weight
|    └─0.bn2.weight
|    └─0.conv3.weight
|    └─0.bn3.weight
|    └─0.shortcut.0.weight
|    └─0.shortcut.1.weight
|    └─1.conv1.weight
|    └─1.bn1.weight
|    └─1.conv2.weight
|    └─1.bn2.weight
|    └─1.conv3.weight
|    └─1.bn3.weight
|    └─2.conv1.weight
|    └─2.bn1.weight
|    └─2.conv2.weight
|    └─2.bn2.weight
|    └─2.conv3.weight
|    └─2.bn3.weight
|    └─3.conv1.weight
|    └─3.bn1.weight
|    └─3.conv2.weight
|    └─3.bn2.weight
|    └─3.conv3.weight
|    └─3.bn3.weight
|    └─Block: 2-4                        [-1, 1024, 48, 48]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─shortcut.0.weight
|    |    └─shortcut.1.weight
|    |    └─Conv2d: 3-22                 [-1, 512, 96, 96]         262,144
|    |    └─BatchNorm2d: 3-23            [-1, 512, 96, 96]         1,024
|    |    └─Conv2d: 3-24                 [-1, 512, 48, 48]         36,864
|    |    └─BatchNorm2d: 3-25            [-1, 512, 48, 48]         1,024
|    |    └─Conv2d: 3-26                 [-1, 1024, 48, 48]        524,288
|    |    └─BatchNorm2d: 3-27            [-1, 1024, 48, 48]        2,048
|    |    └─Sequential: 3-28             [-1, 1024, 48, 48]        526,336
|    |    |    └─0.weight
|    |    |    └─1.weight
|    └─Block: 2-5                        [-1, 1024, 48, 48]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-29                 [-1, 512, 48, 48]         524,288
|    |    └─BatchNorm2d: 3-30            [-1, 512, 48, 48]         1,024
|    |    └─Conv2d: 3-31                 [-1, 512, 48, 48]         36,864
|    |    └─BatchNorm2d: 3-32            [-1, 512, 48, 48]         1,024
|    |    └─Conv2d: 3-33                 [-1, 1024, 48, 48]        524,288
|    |    └─BatchNorm2d: 3-34            [-1, 1024, 48, 48]        2,048
|    |    └─Sequential: 3-35             [-1, 1024, 48, 48]        --
|    └─Block: 2-6                        [-1, 1024, 48, 48]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-36                 [-1, 512, 48, 48]         524,288
|    |    └─BatchNorm2d: 3-37            [-1, 512, 48, 48]         1,024
|    |    └─Conv2d: 3-38                 [-1, 512, 48, 48]         36,864
|    |    └─BatchNorm2d: 3-39            [-1, 512, 48, 48]         1,024
|    |    └─Conv2d: 3-40                 [-1, 1024, 48, 48]        524,288
|    |    └─BatchNorm2d: 3-41            [-1, 1024, 48, 48]        2,048
|    |    └─Sequential: 3-42             [-1, 1024, 48, 48]        --
|    └─Block: 2-7                        [-1, 1024, 48, 48]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-43                 [-1, 512, 48, 48]         524,288
|    |    └─BatchNorm2d: 3-44            [-1, 512, 48, 48]         1,024
|    |    └─Conv2d: 3-45                 [-1, 512, 48, 48]         36,864
|    |    └─BatchNorm2d: 3-46            [-1, 512, 48, 48]         1,024
|    |    └─Conv2d: 3-47                 [-1, 1024, 48, 48]        524,288
|    |    └─BatchNorm2d: 3-48            [-1, 1024, 48, 48]        2,048
|    |    └─Sequential: 3-49             [-1, 1024, 48, 48]        --
├─Sequential: 1-5                        [-1, 2048, 24, 24]        --
|    └─0.conv1.weight
|    └─0.bn1.weight
|    └─0.conv2.weight
|    └─0.bn2.weight
|    └─0.conv3.weight
|    └─0.bn3.weight
|    └─0.shortcut.0.weight
|    └─0.shortcut.1.weight
|    └─1.conv1.weight
|    └─1.bn1.weight
|    └─1.conv2.weight
|    └─1.bn2.weight
|    └─1.conv3.weight
|    └─1.bn3.weight
|    └─2.conv1.weight
|    └─2.bn1.weight
|    └─2.conv2.weight
|    └─2.bn2.weight
|    └─2.conv3.weight
|    └─2.bn3.weight
|    └─3.conv1.weight
|    └─3.bn1.weight
|    └─3.conv2.weight
|    └─3.bn2.weight
|    └─3.conv3.weight
|    └─3.bn3.weight
|    └─4.conv1.weight
|    └─4.bn1.weight
|    └─4.conv2.weight
|    └─4.bn2.weight
|    └─4.conv3.weight
|    └─4.bn3.weight
|    └─5.conv1.weight
|    └─5.bn1.weight
|    └─5.conv2.weight
|    └─5.bn2.weight
|    └─5.conv3.weight
|    └─5.bn3.weight
|    └─6.conv1.weight
|    └─6.bn1.weight
|    └─6.conv2.weight
|    └─6.bn2.weight
|    └─6.conv3.weight
|    └─6.bn3.weight
|    └─7.conv1.weight
|    └─7.bn1.weight
|    └─7.conv2.weight
|    └─7.bn2.weight
|    └─7.conv3.weight
|    └─7.bn3.weight
|    └─8.conv1.weight
|    └─8.bn1.weight
|    └─8.conv2.weight
|    └─8.bn2.weight
|    └─8.conv3.weight
|    └─8.bn3.weight
|    └─9.conv1.weight
|    └─9.bn1.weight
|    └─9.conv2.weight
|    └─9.bn2.weight
|    └─9.conv3.weight
|    └─9.bn3.weight
|    └─10.conv1.weight
|    └─10.bn1.weight
|    └─10.conv2.weight
|    └─10.bn2.weight
|    └─10.conv3.weight
|    └─10.bn3.weight
|    └─11.conv1.weight
|    └─11.bn1.weight
|    └─11.conv2.weight
|    └─11.bn2.weight
|    └─11.conv3.weight
|    └─11.bn3.weight
|    └─12.conv1.weight
|    └─12.bn1.weight
|    └─12.conv2.weight
|    └─12.bn2.weight
|    └─12.conv3.weight
|    └─12.bn3.weight
|    └─13.conv1.weight
|    └─13.bn1.weight
|    └─13.conv2.weight
|    └─13.bn2.weight
|    └─13.conv3.weight
|    └─13.bn3.weight
|    └─14.conv1.weight
|    └─14.bn1.weight
|    └─14.conv2.weight
|    └─14.bn2.weight
|    └─14.conv3.weight
|    └─14.bn3.weight
|    └─15.conv1.weight
|    └─15.bn1.weight
|    └─15.conv2.weight
|    └─15.bn2.weight
|    └─15.conv3.weight
|    └─15.bn3.weight
|    └─16.conv1.weight
|    └─16.bn1.weight
|    └─16.conv2.weight
|    └─16.bn2.weight
|    └─16.conv3.weight
|    └─16.bn3.weight
|    └─17.conv1.weight
|    └─17.bn1.weight
|    └─17.conv2.weight
|    └─17.bn2.weight
|    └─17.conv3.weight
|    └─17.bn3.weight
|    └─18.conv1.weight
|    └─18.bn1.weight
|    └─18.conv2.weight
|    └─18.bn2.weight
|    └─18.conv3.weight
|    └─18.bn3.weight
|    └─19.conv1.weight
|    └─19.bn1.weight
|    └─19.conv2.weight
|    └─19.bn2.weight
|    └─19.conv3.weight
|    └─19.bn3.weight
|    └─20.conv1.weight
|    └─20.bn1.weight
|    └─20.conv2.weight
|    └─20.bn2.weight
|    └─20.conv3.weight
|    └─20.bn3.weight
|    └─21.conv1.weight
|    └─21.bn1.weight
|    └─21.conv2.weight
|    └─21.bn2.weight
|    └─21.conv3.weight
|    └─21.bn3.weight
|    └─22.conv1.weight
|    └─22.bn1.weight
|    └─22.conv2.weight
|    └─22.bn2.weight
|    └─22.conv3.weight
|    └─22.bn3.weight
|    └─Block: 2-8                        [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─shortcut.0.weight
|    |    └─shortcut.1.weight
|    |    └─Conv2d: 3-50                 [-1, 1024, 48, 48]        1,048,576
|    |    └─BatchNorm2d: 3-51            [-1, 1024, 48, 48]        2,048
|    |    └─Conv2d: 3-52                 [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-53            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-54                 [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-55            [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-56             [-1, 2048, 24, 24]        2,101,248
|    |    |    └─0.weight
|    |    |    └─1.weight
|    └─Block: 2-9                        [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-57                 [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-58            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-59                 [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-60            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-61                 [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-62            [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-63             [-1, 2048, 24, 24]        --
|    └─Block: 2-10                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-64                 [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-65            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-66                 [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-67            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-68                 [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-69            [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-70             [-1, 2048, 24, 24]        --
|    └─Block: 2-11                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-71                 [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-72            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-73                 [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-74            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-75                 [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-76            [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-77             [-1, 2048, 24, 24]        --
|    └─Block: 2-12                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-78                 [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-79            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-80                 [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-81            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-82                 [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-83            [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-84             [-1, 2048, 24, 24]        --
|    └─Block: 2-13                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-85                 [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-86            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-87                 [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-88            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-89                 [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-90            [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-91             [-1, 2048, 24, 24]        --
|    └─Block: 2-14                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-92                 [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-93            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-94                 [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-95            [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-96                 [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-97            [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-98             [-1, 2048, 24, 24]        --
|    └─Block: 2-15                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-99                 [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-100           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-101                [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-102           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-103                [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-104           [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-105            [-1, 2048, 24, 24]        --
|    └─Block: 2-16                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-106                [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-107           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-108                [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-109           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-110                [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-111           [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-112            [-1, 2048, 24, 24]        --
|    └─Block: 2-17                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-113                [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-114           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-115                [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-116           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-117                [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-118           [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-119            [-1, 2048, 24, 24]        --
|    └─Block: 2-18                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-120                [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-121           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-122                [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-123           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-124                [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-125           [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-126            [-1, 2048, 24, 24]        --
|    └─Block: 2-19                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
|    |    └─bn1.weight
|    |    └─conv2.weight
|    |    └─bn2.weight
|    |    └─conv3.weight
|    |    └─bn3.weight
|    |    └─Conv2d: 3-127                [-1, 1024, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-128           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-129                [-1, 1024, 24, 24]        147,456
|    |    └─BatchNorm2d: 3-130           [-1, 1024, 24, 24]        2,048
|    |    └─Conv2d: 3-131                [-1, 2048, 24, 24]        2,097,152
|    |    └─BatchNorm2d: 3-132           [-1, 2048, 24, 24]        4,096
|    |    └─Sequential: 3-133            [-1, 2048, 24, 24]        --
|    └─Block: 2-20                       [-1, 2048, 24, 24]        --
|    |    └─conv1.weight
